"","V1","V2"
"SS2_18_107:K2_unique.bam",-4.90520477294922,0.30344158411026
"SS2_18_107:J14_unique.bam",-3.62559342384338,-1.10404419898987
"SS2_18_107:K6_unique.bam",-6.61310625076294,0.0409203208982944
"SS2_18_107:J19_unique.bam",-7.84759330749512,0.104899406433105
"SS2_18_107:K3_unique.bam",2.9645082950592,1.23866367340088
"SS2_18_107:J20_unique.bam",-6.15678548812866,-3.63126182556152
"SS2_18_107:J23_unique.bam",-3.16451191902161,-1.43594586849213
"SS2_18_107:K8_unique.bam",-6.67385530471802,-3.32906341552734
"SS2_18_107:K5_unique.bam",1.70452177524567,1.14526474475861
"SS2_18_107:K9_unique.bam",0.86173814535141,0.775208830833435
"SS2_18_107:K11_unique.bam",0.818846762180328,0.969636738300323
"SS2_18_107:L2_unique.bam",-5.81609964370728,-2.23370599746704
"SS2_18_107:L1_unique.bam",-4.67851448059082,-2.50903940200806
"SS2_18_107:K20_unique.bam",-7.73444223403931,-0.231153666973114
"SS2_18_107:L3_unique.bam",-5.2182035446167,1.2352546453476
"SS2_18_107:K19_unique.bam",-6.50761127471924,-1.74692535400391
"SS2_18_107:L8_unique.bam",-4.32676410675049,-1.58342945575714
"SS2_18_107:L4_unique.bam",-5.26648283004761,-0.830956339836121
"SS2_18_107:L15_unique.bam",-5.77508783340454,0.283697813749313
"SS2_18_107:L5_unique.bam",-5.55113506317139,-1.32885837554932
"SS2_18_107:L6_unique.bam",-7.00495862960815,-0.068421483039856
"SS2_18_107:L7_unique.bam",-5.86923742294312,0.831784009933472
"SS2_18_107:L17_unique.bam",-3.32642412185669,-1.01793694496155
"SS2_18_107:M3_unique.bam",-1.46333503723145,0.0613969303667545
"SS2_18_107:L20_unique.bam",-6.55229234695435,-1.46997439861298
"SS2_18_107:L14_unique.bam",-6.77141189575195,1.00668847560883
"SS2_18_107:L24_unique.bam",-4.71326923370361,-1.97379851341248
"SS2_18_107:L16_unique.bam",-1.19105398654938,-0.897972583770752
"SS2_18_107:M7_unique.bam",0.826694369316101,0.609736084938049
"SS2_18_107:M15_unique.bam",-0.38200831413269,-1.75891661643982
"SS2_18_107:M13_unique.bam",1.3707789182663,1.22962915897369
"SS2_18_107:M8_unique.bam",-0.397706717252731,0.206066325306892
"SS2_18_107:M18_unique.bam",-5.17219018936157,1.09488797187805
"SS2_18_107:M9_unique.bam",-5.07198667526245,0.748736143112183
"SS2_18_107:M11_unique.bam",-6.05591011047363,-3.25624537467957
"SS2_18_107:M22_unique.bam",-6.49128293991089,-2.5647988319397
"SS2_18_107:N2_unique.bam",-7.93876218795776,0.657902717590332
"SS2_18_107:M17_unique.bam",-6.31830787658691,1.0121021270752
"SS2_18_107:N5_unique.bam",1.17555975914001,0.994042038917542
"SS2_18_107:M19_unique.bam",-6.48710060119629,0.225868746638298
"SS2_18_107:N7_unique.bam",-4.90810203552246,-2.45195913314819
"SS2_18_107:N15_unique.bam",-6.6162314414978,-1.29106533527374
"SS2_18_107:N13_unique.bam",-0.538944363594055,0.109166249632835
"SS2_18_107:N8_unique.bam",-6.73185777664185,-3.3809118270874
"SS2_18_107:N16_unique.bam",-6.70740795135498,-2.72464323043823
"SS2_18_107:N20_unique.bam",-6.3073148727417,-3.65420579910278
"SS2_18_107:N17_unique.bam",-4.48709726333618,-2.23489212989807
"SS2_18_107:N21_unique.bam",-3.32073187828064,-1.40057003498077
"SS2_18_107:N24_unique.bam",-4.13463449478149,0.446803659200668
"SS2_18_107:O7_unique.bam",-1.9306948184967,-0.729909062385559
"SS2_18_107:N22_unique.bam",-6.15058851242065,-3.33630037307739
"SS2_18_107:O10_unique.bam",-6.2673921585083,-0.794781029224396
"SS2_18_107:O3_unique.bam",-6.52148485183716,-3.75473570823669
"SS2_18_107:O11_unique.bam",-4.67424583435059,0.531339287757874
"SS2_18_107:O9_unique.bam",-0.232892751693726,-1.74171781539917
"SS2_18_107:O6_unique.bam",0.417944699525833,0.225679472088814
"SS2_18_107:P2_unique.bam",-5.5516619682312,-2.88565635681152
"SS2_18_107:O12_unique.bam",-6.07368135452271,-1.59318971633911
"SS2_18_107:O13_unique.bam",-5.44267129898071,-2.90088319778442
"SS2_18_107:O17_unique.bam",-6.54969024658203,0.588836848735809
"SS2_18_107:O22_unique.bam",-5.31523561477661,-0.279119431972504
"SS2_18_107:P6_unique.bam",-6.07211875915527,-0.787147045135498
"SS2_18_107:O23_unique.bam",-6.93306541442871,-1.00369393825531
"SS2_18_107:O21_unique.bam",-5.3536639213562,0.462918370962143
"SS2_18_107:P9_unique.bam",-5.44809532165527,-2.58583307266235
"SS2_18_107:P12_unique.bam",-5.97911024093628,-2.3857946395874
"SS2_18_107:P14_unique.bam",-5.30175542831421,0.643970012664795
"SS2_18_107:P11_unique.bam",-4.82697343826294,-1.6463006734848
"SS2_18_107:P3_unique.bam",-6.52940702438354,-0.0681904628872871
"SS2_18_107:P17_unique.bam",1.82596278190613,1.12752449512482
"SS2_18_107:P7_unique.bam",-6.28153848648071,0.871503531932831
"SS2_18_107:P10_unique.bam",-5.87856960296631,-0.569546282291412
"SS2_18_107:P16_unique.bam",-4.05883026123047,-1.34090769290924
"SS2_18_107:P21_unique.bam",-4.90513849258423,-1.58005404472351
"SS2_18_108:A5_unique.bam",-5.35949039459229,-0.678632020950317
"SS2_18_108:B5_unique.bam",-3.55304002761841,0.149734348058701
"SS2_18_108:A19_unique.bam",-6.99808645248413,-0.640382826328278
"SS2_18_108:A17_unique.bam",2.17864513397217,1.33244490623474
"SS2_18_108:A2_unique.bam",-5.17345905303955,-0.32562917470932
"SS2_18_108:A15_unique.bam",-0.780575156211853,-1.195152759552
"SS2_18_108:A6_unique.bam",-4.26633024215698,0.59588497877121
"SS2_18_108:A21_unique.bam",-1.27874541282654,-0.0246158801019192
"SS2_18_108:A1_unique.bam",-4.22248935699463,-1.04100155830383
"SS2_18_108:B6_unique.bam",-5.4118447303772,0.0381628386676311
"SS2_18_108:A9_unique.bam",-3.44754219055176,-0.383362799882889
"SS2_18_108:A3_unique.bam",-7.95567941665649,0.107985645532608
"SS2_18_108:A8_unique.bam",-4.26819515228271,-1.9670273065567
"SS2_18_108:A4_unique.bam",-4.49655055999756,-1.83634769916534
"SS2_18_108:A16_unique.bam",-1.32768225669861,-1.25180542469025
"SS2_18_108:B8_unique.bam",-5.56161546707153,0.663204252719879
"SS2_18_108:B10_unique.bam",-5.21668291091919,-1.58410155773163
"SS2_18_108:B11_unique.bam",0.191773727536201,0.457712233066559
"SS2_18_108:B13_unique.bam",-0.480268716812134,0.390524923801422
"SS2_18_108:B14_unique.bam",-4.18232727050781,-0.239123895764351
"SS2_18_108:C1_unique.bam",2.28075814247131,1.24906373023987
"SS2_18_108:C2_unique.bam",-6.52777194976807,-1.9304347038269
"SS2_18_108:C8_unique.bam",-7.22964715957642,0.38693705201149
"SS2_18_108:C10_unique.bam",-1.16692984104156,0.110823750495911
"SS2_18_108:B21_unique.bam",-5.78949642181396,-3.27063632011414
"SS2_18_108:B19_unique.bam",-5.45449352264404,0.14357715845108
"SS2_18_108:C6_unique.bam",-7.96533012390137,-0.0333192013204098
"SS2_18_108:C4_unique.bam",-5.48975419998169,-3.48318648338318
"SS2_18_108:C11_unique.bam",-5.83843851089478,-2.54094219207764
"SS2_18_108:C7_unique.bam",-0.043547049164772,0.715621650218964
"SS2_18_108:C9_unique.bam",-6.98009490966797,-2.23970699310303
"SS2_18_108:C14_unique.bam",-4.88795471191406,0.373898297548294
"SS2_18_108:C19_unique.bam",-7.25533103942871,0.665667414665222
"SS2_18_108:C20_unique.bam",-6.62112092971802,-2.62704157829285
"SS2_18_108:C24_unique.bam",-4.97571134567261,-3.08505201339722
"SS2_18_108:C18_unique.bam",-5.95205402374268,-2.54705047607422
"SS2_18_108:D9_unique.bam",-1.29098832607269,-1.59865856170654
"SS2_18_108:D8_unique.bam",-3.5133216381073,-2.01043367385864
"SS2_18_108:D7_unique.bam",-3.67431211471558,-2.14335703849792
"SS2_18_108:D12_unique.bam",-0.0825980305671692,0.651831984519958
"SS2_18_108:D14_unique.bam",-4.16953229904175,-1.31110918521881
"SS2_18_108:D17_unique.bam",-5.43392276763916,-2.41894555091858
"SS2_18_108:D1_unique.bam",0.17855629324913,0.465104132890701
"SS2_18_108:D2_unique.bam",-7.34254217147827,0.366136312484741
"SS2_18_108:D5_unique.bam",-3.77927422523499,-0.700554072856903
"SS2_18_108:D18_unique.bam",-6.63417291641235,-3.23551487922668
"SS2_18_108:D23_unique.bam",-4.39733982086182,-1.8393474817276
"SS2_18_108:D21_unique.bam",-0.251422643661499,0.230127915740013
"SS2_18_108:D22_unique.bam",-5.02661752700806,1.146155834198
"SS2_18_108:E4_unique.bam",-0.836153864860535,-1.7558296918869
"SS2_18_108:E9_unique.bam",-6.92849731445312,-1.12854623794556
"SS2_18_108:D20_unique.bam",-7.41252374649048,-0.673659265041351
"SS2_18_108:E11_unique.bam",-5.76648855209351,1.18457674980164
"SS2_18_108:E1_unique.bam",-6.9880428314209,-1.52935612201691
"SS2_18_108:E2_unique.bam",-5.74308204650879,-3.37928557395935
"SS2_18_108:E13_unique.bam",-4.20029163360596,-2.06970119476318
"SS2_18_108:E14_unique.bam",-6.81925487518311,-1.90310454368591
"SS2_18_108:E12_unique.bam",-7.2060604095459,-0.571419954299927
"SS2_18_108:E16_unique.bam",-3.64352488517761,-2.25857329368591
"SS2_18_108:E15_unique.bam",-5.63408851623535,0.202694401144981
"SS2_18_108:E19_unique.bam",-7.55482244491577,0.448485463857651
"SS2_18_108:E23_unique.bam",-7.6130542755127,1.53476881980896
"SS2_18_108:F3_unique.bam",-6.66706466674805,-3.59679055213928
"SS2_18_108:E18_unique.bam",-3.45525717735291,-1.70186734199524
"SS2_18_108:F8_unique.bam",-1.08830893039703,-1.34090936183929
"SS2_18_108:F1_unique.bam",-6.49266290664673,-3.89535355567932
"SS2_18_108:F12_unique.bam",-6.32763814926147,-4.12685871124268
"SS2_18_108:F13_unique.bam",-6.73767518997192,-0.169833481311798
"SS2_18_108:F14_unique.bam",-7.4010066986084,-0.57950747013092
"SS2_18_108:F17_unique.bam",-6.97438669204712,-2.66346263885498
"SS2_18_108:F20_unique.bam",-5.75988054275513,-2.57898187637329
"SS2_18_108:F5_unique.bam",0.549627125263214,0.61177259683609
"SS2_18_108:F19_unique.bam",-1.4707418680191,-0.760824084281921
"SS2_18_108:F21_unique.bam",-6.44827175140381,-3.72790241241455
"SS2_18_108:F10_unique.bam",-3.38695192337036,-1.7935516834259
"SS2_18_108:F11_unique.bam",-5.76475858688354,-3.31189703941345
"SS2_18_108:F16_unique.bam",-6.61342859268188,-2.21148872375488
"SS2_18_108:G4_unique.bam",-7.77202892303467,-0.27878537774086
"SS2_18_108:F24_unique.bam",-5.6496524810791,-1.13303887844086
"SS2_18_108:G9_unique.bam",-6.75185394287109,-0.563566446304321
"SS2_18_108:G10_unique.bam",-5.45510482788086,1.0227267742157
"SS2_18_108:H1_unique.bam",-6.51540184020996,-2.40269613265991
"SS2_18_108:G8_unique.bam",-4.94897747039795,-1.70113384723663
"SS2_18_108:G12_unique.bam",-4.18996095657349,0.253727227449417
"SS2_18_108:G16_unique.bam",-5.8711199760437,0.343550473451614
"SS2_18_108:G11_unique.bam",-6.07442760467529,-2.97307205200195
"SS2_18_108:G18_unique.bam",-7.2587366104126,-0.937818586826324
"SS2_18_108:H8_unique.bam",-5.56911325454712,-1.09179627895355
"SS2_18_108:H4_unique.bam",-7.8378586769104,3.91963887214661
"SS2_18_108:G24_unique.bam",-3.96399831771851,-1.35778594017029
"SS2_18_108:H3_unique.bam",-1.37886619567871,-0.530807435512543
"SS2_18_108:H12_unique.bam",-4.03872537612915,-1.19750213623047
"SS2_18_108:H17_unique.bam",0.348593920469284,-0.0652745738625526
"SS2_18_108:H6_unique.bam",-0.164730742573738,0.203416764736176
"SS2_18_108:H19_unique.bam",-5.93572187423706,-2.4872932434082
"SS2_18_108:H21_unique.bam",-5.01501131057739,-2.21667218208313
"SS2_18_108:H7_unique.bam",-5.13053464889526,-1.46346199512482
"SS2_18_108:H10_unique.bam",-0.00296117668040097,0.729377508163452
"SS2_18_108:H16_unique.bam",-6.30783796310425,-3.88313460350037
"SS2_18_108:I3_unique.bam",-5.83268260955811,-0.838175535202026
"SS2_18_108:I7_unique.bam",-6.76705026626587,0.449831515550613
"SS2_18_108:I10_unique.bam",-6.57880783081055,-1.81252801418304
"SS2_18_108:H22_unique.bam",-7.19009923934937,0.587836802005768
"SS2_18_108:I13_unique.bam",-6.79767084121704,0.268146157264709
"SS2_18_108:I1_unique.bam",-6.64065361022949,-3.18199324607849
"SS2_18_108:H24_unique.bam",-6.90105772018433,-2.78895735740662
"SS2_18_108:I19_unique.bam",-5.67937707901001,-1.59080421924591
"SS2_18_108:I8_unique.bam",-5.21123647689819,-1.55735552310944
"SS2_18_108:I21_unique.bam",-7.93025398254395,-0.0877866670489311
"SS2_18_108:I15_unique.bam",-2.94821310043335,-0.732855618000031
"SS2_18_108:J4_unique.bam",-5.67308139801025,0.357816517353058
"SS2_18_108:I12_unique.bam",-1.74413549900055,-0.0407199300825596
"SS2_18_108:J5_unique.bam",-2.0870578289032,-0.412831425666809
"SS2_18_108:J10_unique.bam",-4.403000831604,-1.79279088973999
"SS2_18_108:J2_unique.bam",-7.18900966644287,0.74172967672348
"SS2_18_108:I22_unique.bam",-5.51220798492432,1.00066518783569
"SS2_18_108:J11_unique.bam",-5.05997228622437,-0.675961673259735
"SS2_18_108:J1_unique.bam",-7.01064014434814,0.278509438037872
"SS2_18_108:I24_unique.bam",-6.27008628845215,-3.98737168312073
"SS2_18_108:J14_unique.bam",-5.65728139877319,1.19404268264771
"SS2_18_108:J9_unique.bam",-3.97572827339172,-1.30795741081238
"SS2_18_108:J20_unique.bam",-3.49116730690002,-1.76217985153198
"SS2_18_108:J19_unique.bam",1.19248700141907,0.917986035346985
"SS2_18_108:J21_unique.bam",-5.56695413589478,-0.981502056121826
"SS2_18_108:J18_unique.bam",-3.34496331214905,-1.17344737052917
"SS2_18_108:J15_unique.bam",-5.25026273727417,0.0751953795552254
"SS2_18_108:K12_unique.bam",-5.0595850944519,0.609009861946106
"SS2_18_108:K4_unique.bam",-4.47950172424316,-0.0874938294291496
"SS2_18_108:K3_unique.bam",-6.78562355041504,-0.0835312828421593
"SS2_18_108:K21_unique.bam",-1.79305851459503,-0.145748972892761
"SS2_18_108:K5_unique.bam",-6.75672912597656,-2.75987505912781
"SS2_18_108:K11_unique.bam",-3.34462666511536,-1.7024998664856
"SS2_18_108:K24_unique.bam",-2.64885067939758,-0.495102792978287
"SS2_18_108:K13_unique.bam",-6.3287467956543,-0.493857860565186
"SS2_18_108:K20_unique.bam",-6.12186622619629,-1.2122859954834
"SS2_18_108:K14_unique.bam",-0.806710600852966,-0.639147639274597
"SS2_18_108:K18_unique.bam",-4.17109727859497,-2.49064517021179
"SS2_18_108:L4_unique.bam",0.273962169885635,0.332344323396683
"SS2_18_108:L1_unique.bam",-4.97557497024536,-0.318711698055267
"SS2_18_108:L10_unique.bam",0.015138347633183,0.194314777851105
"SS2_18_108:L5_unique.bam",-5.81749629974365,-1.87854266166687
"SS2_18_108:L14_unique.bam",-5.33953189849854,-1.71397936344147
"SS2_18_108:L16_unique.bam",-5.26828002929688,0.245173871517181
"SS2_18_108:L17_unique.bam",-5.91501569747925,-1.55341231822968
"SS2_18_108:L20_unique.bam",-4.04914903640747,-0.0953184515237808
"SS2_18_108:L8_unique.bam",0.721881985664368,0.637479722499847
"SS2_18_108:L24_unique.bam",-5.72739696502686,-3.04735779762268
"SS2_18_108:L9_unique.bam",-4.64926862716675,-1.33126080036163
"SS2_18_108:L12_unique.bam",-6.87475299835205,0.135614231228828
"SS2_18_108:L13_unique.bam",-3.78771877288818,-1.63427126407623
"SS2_18_108:L21_unique.bam",-6.34708881378174,-3.20548319816589
"SS2_18_108:M8_unique.bam",-4.97397232055664,-0.422663658857346
"SS2_18_108:M2_unique.bam",-6.27337169647217,-0.634603559970856
"SS2_18_108:M1_unique.bam",-5.36482238769531,1.19602656364441
"SS2_18_108:M11_unique.bam",0.993324816226959,1.04602348804474
"SS2_18_108:M10_unique.bam",-3.43481874465942,-2.10639762878418
"SS2_18_108:M6_unique.bam",-5.1613712310791,-1.14065492153168
"SS2_18_108:M15_unique.bam",-7.42692422866821,-0.394694179296494
"SS2_18_108:M9_unique.bam",-4.45962238311768,-2.24559116363525
"SS2_18_108:M18_unique.bam",0.813286423683167,0.79879754781723
"SS2_18_108:M22_unique.bam",-5.99436330795288,0.415635317564011
"SS2_18_108:M23_unique.bam",-6.29610395431519,-2.08676505088806
"SS2_18_108:N7_unique.bam",-5.07375288009644,-1.4503515958786
"SS2_18_108:N2_unique.bam",-4.76897430419922,-1.82342636585236
"SS2_18_108:N14_unique.bam",-1.69952750205994,-0.0641805976629257
"SS2_18_108:N10_unique.bam",-2.32828593254089,-0.593255162239075
"SS2_18_108:N16_unique.bam",6.36581420898438,0.95733380317688
"SS2_18_108:N15_unique.bam",-7.66173124313354,-0.0590623877942562
"SS2_18_108:N17_unique.bam",-5.12025594711304,1.0748645067215
"SS2_18_108:N18_unique.bam",-1.28681170940399,-1.01397681236267
"SS2_18_108:N5_unique.bam",-2.04989552497864,-0.653455138206482
"SS2_18_108:N19_unique.bam",-6.74062156677246,0.795324325561523
"SS2_18_108:N22_unique.bam",-3.33320331573486,-1.60703444480896
"SS2_18_108:N21_unique.bam",-1.73233985900879,-0.219778567552567
"SS2_18_108:N20_unique.bam",-6.24342203140259,-0.113383196294308
"SS2_18_108:N23_unique.bam",-7.27915048599243,0.516327321529388
"SS2_18_108:N24_unique.bam",-6.4162917137146,-3.13766121864319
"SS2_18_108:O12_unique.bam",-5.87108850479126,-1.02009356021881
"SS2_18_108:O14_unique.bam",-6.242027759552,-1.89504718780518
"SS2_18_108:O22_unique.bam",-2.4670557975769,-0.477040708065033
"SS2_18_108:O19_unique.bam",-5.66269207000732,0.266308337450027
"SS2_18_108:O8_unique.bam",-5.5261492729187,-2.66623067855835
"SS2_18_108:O15_unique.bam",-5.24043989181519,-3.10152149200439
"SS2_18_108:O13_unique.bam",-6.00597810745239,-2.81426477432251
"SS2_18_108:O16_unique.bam",-3.56221008300781,-1.76315712928772
"SS2_18_108:O17_unique.bam",-5.50421285629272,-1.85899674892426
"SS2_18_108:P4_unique.bam",-6.95951080322266,0.437114030122757
"SS2_18_108:P1_unique.bam",-6.43213891983032,-1.71016192436218
"SS2_18_108:P12_unique.bam",0.921029508113861,1.03718769550323
"SS2_18_108:P14_unique.bam",-6.05050039291382,-2.28376150131226
"SS2_18_108:P10_unique.bam",-7.00751924514771,0.0351255536079407
"SS2_18_108:P13_unique.bam",-3.38854432106018,-1.36820936203003
"SS2_18_108:P17_unique.bam",2.89240407943726,1.15522253513336
"SS2_18_109:A9_unique.bam",-5.29975557327271,-2.7790834903717
"SS2_18_109:A17_unique.bam",-0.472839683294296,-1.31058776378632
"SS2_18_109:B6_unique.bam",-6.47727346420288,-2.90521621704102
"SS2_18_109:A7_unique.bam",2.62609028816223,1.31456232070923
"SS2_18_109:A1_unique.bam",-3.55995655059814,-2.0518524646759
"SS2_18_109:A21_unique.bam",-5.82596778869629,-2.05212330818176
"SS2_18_109:A15_unique.bam",-6.81590175628662,-3.05995345115662
"SS2_18_109:A18_unique.bam",7.2685866355896,1.09839820861816
"SS2_18_109:A23_unique.bam",-5.30392360687256,0.839791297912598
"SS2_18_109:A14_unique.bam",-7.07294416427612,-2.20414328575134
"SS2_18_109:B2_unique.bam",-6.34654664993286,-2.50530624389648
"SS2_18_109:A20_unique.bam",-4.84157276153564,0.87440013885498
"SS2_18_109:A3_unique.bam",-5.57471513748169,-3.23783683776855
"SS2_18_109:A2_unique.bam",-6.19770765304565,-4.02284955978394
"SS2_18_109:A11_unique.bam",-7.31745529174805,-0.0806905701756477
"SS2_18_109:A22_unique.bam",-4.02294158935547,-1.26598715782166
"SS2_18_109:B5_unique.bam",-5.82007646560669,0.597969889640808
"SS2_18_109:B7_unique.bam",-4.27558088302612,-0.97180187702179
"SS2_18_109:B20_unique.bam",-3.20120978355408,-1.13804531097412
"SS2_18_109:B14_unique.bam",-6.79043769836426,-1.33446943759918
"SS2_18_109:B21_unique.bam",0.162454634904861,0.518978536128998
"SS2_18_109:B10_unique.bam",-0.983662068843842,0.0408612489700317
"SS2_18_109:B12_unique.bam",-5.27146673202515,-2.60576224327087
"SS2_18_109:B16_unique.bam",-3.91618704795837,-0.142341285943985
"SS2_18_109:B22_unique.bam",-6.2812967300415,1.05243194103241
"SS2_18_109:B9_unique.bam",-1.92149007320404,-0.164859175682068
"SS2_18_109:B15_unique.bam",-4.59065771102905,-1.94996309280396
"SS2_18_109:B23_unique.bam",-6.34149026870728,0.24865734577179
"SS2_18_109:C10_unique.bam",-7.45907735824585,-0.34955906867981
"SS2_18_109:C9_unique.bam",-4.21707010269165,-1.39418995380402
"SS2_18_109:C4_unique.bam",-5.25822925567627,0.905070722103119
"SS2_18_109:C2_unique.bam",-3.83825325965881,-2.17575645446777
"SS2_18_109:C7_unique.bam",9.5129451751709,2.33045935630798
"SS2_18_109:C11_unique.bam",-3.73207664489746,-1.03614592552185
"SS2_18_109:C12_unique.bam",-5.95751142501831,-3.10813736915588
"SS2_18_109:C14_unique.bam",-3.53614497184753,-2.15073156356812
"SS2_18_109:C19_unique.bam",-5.66393518447876,-0.943629264831543
"SS2_18_109:C23_unique.bam",1.00709307193756,1.16198182106018
"SS2_18_109:C21_unique.bam",-6.63536548614502,-2.06519746780396
"SS2_18_109:C16_unique.bam",-6.63844633102417,-1.03915798664093
"SS2_18_109:C13_unique.bam",-5.65786695480347,0.98481422662735
"SS2_18_109:C17_unique.bam",-4.82436275482178,0.339515805244446
"SS2_18_109:C24_unique.bam",-7.666823387146,-0.296777486801147
"SS2_18_109:D6_unique.bam",-6.05191898345947,-0.858498990535736
"SS2_18_109:D14_unique.bam",-6.50499725341797,-1.52564239501953
"SS2_18_109:D10_unique.bam",2.44606018066406,1.17555737495422
"SS2_18_109:D17_unique.bam",-6.01874256134033,-2.69938015937805
"SS2_18_109:D16_unique.bam",-7.16340446472168,0.20129182934761
"SS2_18_109:D18_unique.bam",-6.4015097618103,-0.161652222275734
"SS2_18_109:D21_unique.bam",-4.99569702148438,-1.07114601135254
"SS2_18_109:E6_unique.bam",0.277379870414734,0.939150214195251
"SS2_18_109:E10_unique.bam",-6.51196241378784,0.73427140712738
"SS2_18_109:E8_unique.bam",-5.5397310256958,-1.01199102401733
"SS2_18_109:E13_unique.bam",0.405122607946396,0.493323355913162
"SS2_18_109:E11_unique.bam",0.401797115802765,0.450964719057083
"SS2_18_109:E15_unique.bam",-0.963267028331757,0.188508778810501
"SS2_18_109:E20_unique.bam",-0.128942832350731,0.377555519342422
"SS2_18_109:E23_unique.bam",-7.13545894622803,-0.874566853046417
"SS2_18_109:E18_unique.bam",-1.52301859855652,0.000561283726710826
"SS2_18_109:F2_unique.bam",0.468416601419449,0.929906487464905
"SS2_18_109:E22_unique.bam",0.174891725182533,-0.0576102547347546
"SS2_18_109:F4_unique.bam",-5.39112758636475,-0.284426271915436
"SS2_18_109:F3_unique.bam",-1.03108775615692,0.025155782699585
"SS2_18_109:F13_unique.bam",-5.09820985794067,-1.36044597625732
"SS2_18_109:F22_unique.bam",-6.78886556625366,-0.115102723240852
"SS2_18_109:F24_unique.bam",-5.71249341964722,-3.39815020561218
"SS2_18_109:F15_unique.bam",-6.90505456924438,-1.87063479423523
"SS2_18_109:F18_unique.bam",-5.71538257598877,-3.23650074005127
"SS2_18_109:F19_unique.bam",-3.72207808494568,-0.0459522418677807
"SS2_18_109:F16_unique.bam",-1.93350470066071,-0.305941879749298
"SS2_18_109:G7_unique.bam",-5.80798196792603,-0.577223122119904
"SS2_18_109:G6_unique.bam",-0.823951542377472,-1.59248042106628
"SS2_18_109:F21_unique.bam",-5.71807193756104,-0.896384656429291
"SS2_18_109:G2_unique.bam",-6.18202352523804,-3.82934403419495
"SS2_18_109:G3_unique.bam",-5.73989152908325,-1.86318564414978
"SS2_18_109:G1_unique.bam",-4.29296588897705,-2.39139008522034
"SS2_18_109:G14_unique.bam",-5.03722858428955,-2.62979507446289
"SS2_18_109:G13_unique.bam",-0.414362519979477,-1.65990650653839
"SS2_18_109:H8_unique.bam",-5.34173631668091,0.483805000782013
"SS2_18_109:G23_unique.bam",-7.3882794380188,-0.0840656906366348
"SS2_18_109:G24_unique.bam",-2.59539413452148,-0.618769764900208
"SS2_18_109:H3_unique.bam",-4.63467693328857,-1.29451036453247
"SS2_18_109:H5_unique.bam",-5.7963924407959,-2.6664834022522
"SS2_18_109:H6_unique.bam",-6.94425344467163,-0.128380298614502
"SS2_18_109:H7_unique.bam",-0.603622019290924,0.279728055000305
"SS2_18_109:H4_unique.bam",0.715073227882385,1.05525779724121
"SS2_18_109:H9_unique.bam",-1.37898063659668,-0.336748212575912
"SS2_18_109:H13_unique.bam",-7.81576156616211,-0.116213478147984
"SS2_18_109:H18_unique.bam",-4.3941330909729,0.508986234664917
"SS2_18_109:H17_unique.bam",-3.91198706626892,-0.651922702789307
"SS2_18_109:H22_unique.bam",-6.00315189361572,-1.19313192367554
"SS2_18_109:I2_unique.bam",-3.95553636550903,-1.88928210735321
"SS2_18_109:I6_unique.bam",-5.86608934402466,-1.20250511169434
"SS2_18_109:I11_unique.bam",-4.48338985443115,0.036181665956974
"SS2_18_109:I8_unique.bam",-5.84884786605835,-1.86757707595825
"SS2_18_109:I12_unique.bam",-6.08904075622559,-2.34110689163208
"SS2_18_109:I10_unique.bam",-6.0261697769165,-2.9644935131073
"SS2_18_109:I7_unique.bam",-6.19574403762817,0.975705504417419
"SS2_18_109:I13_unique.bam",-5.96527242660522,-4.23910284042358
"SS2_18_109:I18_unique.bam",-5.53824710845947,0.137175768613815
"SS2_18_109:I19_unique.bam",-4.96121788024902,-0.946539640426636
"SS2_18_109:I17_unique.bam",-4.84759473800659,-0.364257037639618
"SS2_18_109:J6_unique.bam",-5.15473222732544,0.726895570755005
"SS2_18_109:J4_unique.bam",-3.88199400901794,-1.57094871997833
"SS2_18_109:J12_unique.bam",-4.88051319122314,-2.03415656089783
"SS2_18_109:J16_unique.bam",-5.12616872787476,-1.21723163127899
"SS2_18_109:J13_unique.bam",-4.29196310043335,-1.19468712806702
"SS2_18_109:J11_unique.bam",-6.60842037200928,-1.21815955638885
"SS2_18_109:J20_unique.bam",-6.20998382568359,-4.10397243499756
"SS2_18_109:J14_unique.bam",-5.30559015274048,-3.35023212432861
"SS2_18_109:J19_unique.bam",-0.559662222862244,-1.75940978527069
"SS2_18_109:J23_unique.bam",-3.81562042236328,-2.16680264472961
"SS2_18_109:K6_unique.bam",-5.47985219955444,0.0447757430374622
"SS2_18_109:K3_unique.bam",-6.31969594955444,-0.0452862530946732
"SS2_18_109:K1_unique.bam",3.40740418434143,1.09200811386108
"SS2_18_109:K14_unique.bam",-4.18771886825562,-0.114143177866936
"SS2_18_109:K5_unique.bam",-2.94611597061157,-1.05737125873566
"SS2_18_109:K4_unique.bam",-5.287353515625,-3.28744888305664
"SS2_18_109:K7_unique.bam",-2.34394192695618,-0.555050194263458
"SS2_18_109:K9_unique.bam",-6.44939613342285,-2.47217440605164
"SS2_18_109:K10_unique.bam",-4.30363607406616,-2.52695870399475
"SS2_18_109:K24_unique.bam",-4.98577976226807,-1.97648549079895
"SS2_18_109:L2_unique.bam",-5.24004459381104,-2.46223092079163
"SS2_18_109:K16_unique.bam",-5.93946266174316,0.705223083496094
"SS2_18_109:K18_unique.bam",-6.81869554519653,-3.21938872337341
